,name,houseID,houseZip,rentAmount,paymentDate_clean,dob_clean,paymentAmount_clean
33549,Assunta Stoval,158,92186,980.0,2011-02-04,,980.0
33550,Samella Leija,2038,92120,1922.0,2011-02-04,,1922.0
33551,Candis Fite,288,92170,1804.0,2011-02-04,1996-12-02,1804.0
33552,Clotilde Schultze,432,92147,1536.0,2011-02-04,1970-10-02,1536.0
33553,Marquetta Houchins,1614,92166,1446.0,2011-02-04,,1446.0
33554,Lauren Bittle,1348,92122,1408.0,2011-02-04,2000-01-01,1408.0
33555,Soon Pouncy,2164,92123,1413.0,2011-02-04,2000-01-01,1413.0
33556,Aimee Macke,28,92147,1318.0,2011-02-04,,1318.0
33557,Elma Bozell,669,92140,1243.0,2011-02-04,1971-12-05,1243.0
33558,Evonne Waltz,750,92123,1752.0,2011-02-04,1996-10-11,1752.0
33559,Fe Taber,769,92161,1024.0,2011-02-04,2000-01-01,1024.0
33560,Octavia Robins,1825,92165,1644.0,2011-02-04,1973-05-02,1644.0
33561,Tianna Greenwell,2273,92190,1597.0,2011-02-04,,1597.0
33562,Tommy Rendell,2292,92159,1481.0,2011-02-04,1992-02-11,1481.0
33563,Lloyd Holbert,1437,92115,1810.0,2011-02-04,2000-01-01,1810.0
33564,Branda Pittman,237,92167,1368.0,2011-02-04,2000-01-01,1368.0
33565,Lizeth Mcpheeters,1434,92120,1579.0,2011-02-04,1900-01-01,1579.0
33566,Steve Mcgirt,2180,92123,1080.0,2011-02-04,,1080.0
33567,Tawanna Porath,2229,92113,1646.0,2011-02-04,2000-01-01,1646.0
33568,Londa Coloma,1443,92179,1399.0,2011-02-04,1986-09-11,1748.0
33569,Dione Jiminez,580,92135,1761.0,2011-02-04,2000-01-01,1761.0
33570,Leona Dimond,1393,92140,1751.0,2011-02-04,2005-05-09,1751.0
33571,Magdalen Pimentel,1528,92115,1652.0,2011-02-04,2000-01-01,2065.0
33572,Kyle Voyles,1297,92169,1257.0,2011-02-04,,1257.0
33573,Matilda Rothman,1640,92172,1279.0,2011-02-04,2000-01-01,1279.0
33574,Kimberely Stlouis,1253,92119,1974.0,2011-02-04,2000-01-01,1974.0
33575,Danna Weatherby,489,92197,1523.0,2011-02-04,1982-11-07,1523.0
33576,Ambrose Puthoff,80,92137,1676.0,2011-02-04,1981-10-12,1676.0
33577,Kacey Quesenberry,1178,92139,1760.0,2011-02-04,2000-01-01,1760.0
33578,Adrien Schlagel,16,92170,1369.0,2011-02-04,2000-01-01,1369.0
33579,Vanesa Hetherington,2357,92163,1445.0,2011-02-04,,1445.0
33580,Wilber Haymon,2419,92174,1381.0,2011-02-04,,1381.0
33581,Fiona Vancamp,774,92145,1421.0,2011-02-04,2000-01-01,1421.0
33582,Shantae Bewley,2082,92111,1008.0,2011-02-04,1969-10-10,1008.0
33583,Myrtice Cureton,1742,92165,1407.0,2011-02-04,1988-06-07,1407.0
33584,Dann Seavey,493,92119,1681.0,2011-02-04,1983-01-25,1681.0
33585,Chrissy Brockington,392,92162,1536.0,2011-02-04,2000-01-01,1536.0
33586,Jen Heitkamp,1093,92139,1803.0,2011-02-04,2000-01-01,1803.0
33587,Jarod Topping,1054,92138,1342.0,2011-02-04,2000-01-01,1342.0
33588,Toya Mohammed,2311,92169,1340.0,2011-02-04,2000-01-01,1340.0
33589,Porfirio Machnik,1892,92160,1255.0,2011-02-04,,1255.0
33590,Zofia Bilodeau,2468,92124,1665.0,2011-02-04,,1665.0
33591,Meghann Moorman,1651,92119,855.0,2011-02-04,1981-11-01,855.0
33592,Luetta Karas,1479,92131,1323.0,2011-02-04,2000-01-01,1323.0
33593,Latesha Emmons,1339,92117,1816.0,2011-02-04,2000-01-01,1816.0
33594,Delmar Facey,541,92161,1587.0,2011-02-04,2000-01-01,1587.0
33595,Mack Perrault,1507,92115,1599.0,2011-02-04,2000-01-01,1599.0
33596,Karine Moody,1194,92197,1478.0,2011-02-04,2000-01-01,1478.0
33597,Sharda Weld,2086,92133,2234.0,2011-02-04,1989-12-01,2234.0
33598,Ron Wine,1968,92194,1634.0,2011-02-04,,1634.0
33599,Kecia Converse,1226,92179,1713.0,2011-02-04,,1713.0
33600,Camilla Cashwell,280,92127,1439.0,2011-02-04,,1439.0
33601,Daphine Ates,497,92122,1811.0,2011-02-04,2000-01-01,1811.0
33602,Lesley Birnbaum,1406,92152,1342.0,2011-02-04,1985-06-11,1342.0
33603,Jani Brannon,1040,92165,1275.0,2011-02-04,2000-01-01,1275.0
33604,Emil Mccarron,696,92194,1142.0,2011-02-04,,1142.0
33605,Danette Davi,482,92102,1067.0,2011-02-04,2000-01-01,1067.0
33606,Tanja Jarnagin,2220,92179,1921.0,2011-02-04,1900-01-01,1921.0
33607,Gaynell Neff,821,92136,1332.0,2011-02-04,2068-12-11,1332.0
33608,Isaiah Clayton,985,92166,1854.0,2011-02-04,2000-01-01,1854.0
33609,Simone Tezeno,2145,92177,1693.0,2011-02-04,2000-01-01,1693.0
33610,Wilford Mackin,2422,92179,1104.0,2011-02-04,2065-01-04,1104.0
33611,Hsiu Carberry,957,92139,1393.0,2011-02-04,,1393.0
33612,Darrel Cianciolo,509,92194,1494.0,2011-02-04,2000-01-01,1494.0
33613,Machelle Studley,1505,92114,1711.0,2011-02-04,,1711.0
33614,Nicolle Swigert,1794,92170,1780.0,2011-02-04,1984-02-05,1780.0
33615,Natalie Fenton,1759,92116,1940.0,2011-02-04,2000-01-01,1940.0
33616,Talia Boehman,2201,92152,1038.0,2011-02-04,1980-12-09,1038.0
33617,Mac Straley,1509,92102,1872.0,2011-02-04,1985-05-24,1872.0
33618,Gwyn Shank,897,92116,853.0,2011-02-04,2000-01-01,853.0
33619,Blair Schroder,216,92122,1557.0,2011-02-04,1973-08-01,1557.0
33620,Malcolm Casali,1540,92101,885.0,2011-02-04,1980-08-12,885.0
33621,Na Warburton,1771,92193,1767.0,2011-02-04,2000-01-01,1767.0
33622,Jamaal Noon,1019,92111,1138.0,2011-02-04,2000-01-01,1138.0
33623,Mistie Kersh,1717,92115,1684.0,2011-02-05,2000-01-01,1684.0
33624,Tomeka Ehrhardt,2289,92111,1223.0,2011-02-05,2000-01-01,1223.0
33625,Aida Kittel,26,92113,796.0,2011-02-05,1972-11-03,796.0
33626,Sharonda Abril,2090,92169,1371.0,2011-02-05,2000-01-01,1371.0
33627,Muriel Sprow,1736,92142,1328.0,2011-02-05,,1328.0
33628,Chere Bahl,379,92177,801.0,2011-02-05,2021-12-12,-120.15
33629,Shawnee Herr,2100,92105,1822.0,2011-02-05,1980-08-11,1822.0
33630,Lesia Zwart,1405,92190,1878.0,2011-02-05,1980-03-12,1878.0
33631,Fleta Kogan,776,92109,811.0,2011-02-05,,811.0
33632,Natosha Mccafferty,1770,92136,1721.0,2011-02-05,,1721.0
33633,Mertie Hoskins,1679,92107,1190.0,2011-02-05,,1190.0
33634,Alica Lomax,50,92130,1335.0,2011-02-05,,1335.0
33635,Karisa Tarlton,1195,92179,1559.0,2011-02-05,2000-01-01,1559.0
33636,Beverlee Vail,209,92154,1754.0,2011-02-05,,1754.0
33637,Carolina Keppel,320,92172,1440.0,2011-02-05,2003-07-09,1440.0
33638,Douglas Halbrook,609,92107,1866.0,2011-02-05,2000-01-01,1866.0
33639,Marcie Hunton,1553,92165,1523.0,2011-02-05,2000-01-01,1523.0
33640,Delora Conlee,546,92162,1217.0,2011-02-05,2000-01-01,1217.0
33641,Dani Landry,488,92177,1405.0,2011-02-05,2000-01-01,1405.0
33642,Gia Stroop,846,92149,1461.0,2011-02-05,2000-01-01,1461.0
33643,Isela Angus,986,92187,1330.0,2011-02-05,2000-01-01,1330.0
33644,Jayme Hidalgo,1064,92128,1871.0,2011-02-05,1991-10-11,1871.0
33645,Karmen Kuhlman,1197,92176,1484.0,2011-02-05,2000-01-01,1484.0
33646,Debera Strite,533,92182,1451.0,2011-02-05,2000-01-01,1451.0
33647,Lovella Boroughs,1462,92186,1452.0,2011-02-05,1978-07-11,1452.0
33648,Carlena Holeman,299,92123,1328.0,2011-02-05,,1328.0
33649,Shantae Bewley,2082,92111,1008.0,2011-02-05,1969-10-10,1008.0
33650,Lucila Gaskamp,1472,92131,1930.0,2011-02-05,2000-01-01,1930.0
33651,Gennie Leick,831,92112,1384.0,2011-02-05,2000-01-01,1384.0
33652,Oda Kogan,1828,92187,1716.0,2011-02-05,1900-01-01,1716.0
33653,Prince Bent,1898,92158,1612.0,2011-02-05,2000-01-01,1612.0
33654,Penny Heintzelman,1880,92176,1757.0,2011-02-05,2000-01-01,1757.0
33655,Lyman Deer,1492,92128,1616.0,2011-02-05,1970-03-11,1616.0
33656,Nubia Schebler,1821,92104,1690.0,2011-02-05,,1690.0
33657,Marinda Vitti,1597,92134,1470.0,2011-02-05,1977-05-23,1470.0
33658,Estefana Willmore,720,92133,1673.0,2011-02-05,,1673.0
33659,Ahmad Eakin,23,92186,1411.0,2011-02-05,2000-01-01,1411.0
33660,Julieta Weaver,1174,92179,1586.0,2011-02-05,2000-01-01,1586.0
33661,Ashton Girouard,156,92168,1135.0,2011-02-05,1999-02-19,1135.0
33662,September Vesely,2062,92110,1785.0,2011-02-05,1981-12-02,-267.75
33663,Elidia Despain,658,92124,1943.0,2011-02-05,2060-02-08,1943.0
33664,Lynell Hermes,1496,92117,1745.0,2011-02-05,,1745.0
33665,Foster Modeste,792,92139,1359.0,2011-02-05,2068-09-07,1359.0
33666,Aurora Mccarley,168,92154,1531.0,2011-02-05,1970-09-02,1531.0
33667,Kyla Meldrum,1292,92177,1976.0,2011-02-05,1968-04-08,1976.0
33668,Merilyn Branscum,1668,92115,1458.0,2011-02-05,2000-01-01,1458.0
33669,Michaele Bachelor,1684,92114,989.0,2011-02-05,1900-01-01,989.0
33670,Honey Descoteaux,947,92166,1545.0,2011-02-05,2000-01-01,1545.0
33671,Adrien Schlagel,16,92170,1369.0,2011-02-05,2000-01-01,1369.0
33672,Marilou Pierpont,1591,92194,1520.0,2011-02-05,1900-01-01,1520.0
33673,Cheri Kennon,380,92169,1241.0,2011-02-05,2050-07-01,1241.0
33674,Gerard Jones,838,92105,1431.0,2011-02-05,2000-01-01,1431.0
33675,Arnette Crays,150,92122,1452.0,2011-02-05,,1452.0
33676,Jeniffer Baysinger,1094,92198,1246.0,2011-02-05,2000-01-01,1246.0
33677,Skye Garris,2149,92140,1422.0,2011-02-05,2000-01-01,1422.0
33678,Karin Deblasio,1193,92147,2162.0,2011-02-05,,2162.0
33679,Deneen Volkert,557,92121,1260.0,2011-02-05,2000-01-01,1260.0
33680,Julee Howell,1166,92175,1549.0,2011-02-05,,1549.0
33681,Agnus Abadie,19,92177,1599.0,2011-02-05,2000-11-11,1599.0
33682,Gregoria Brucker,887,92122,1159.0,2011-02-05,2000-01-01,1159.0
33683,Oscar Howarth,1846,92182,1150.0,2011-02-05,2000-01-01,1150.0
33684,Bernetta Nebel,199,92149,1723.0,2011-02-05,,1723.0
33685,Alba Resnick,31,92104,666.0,2011-02-05,1983-09-07,666.0
33686,Beverley Lister,210,92168,1149.0,2011-02-05,,1149.0
33687,Floretta Slemp,782,92193,1655.0,2011-02-05,,1655.0
33688,Ramonita Mathewson,1911,92139,1652.0,2011-02-05,2000-01-01,1652.0
33689,Juliana Hepworth,1169,92128,1209.0,2011-02-05,1985-09-19,1209.0
33690,Becky Oh,188,92182,994.0,2011-02-05,1981-11-02,994.0
33691,Domitila Olvera,594,92149,2321.0,2011-02-05,2000-01-01,2321.0
33692,Hayden Holford,922,92138,2097.0,2011-02-05,2000-01-01,2097.0
33693,Jazmine Rudisill,1074,92105,1901.0,2011-02-05,,1901.0
33694,Alleen Credle,58,92123,1892.0,2011-02-05,1973-02-11,1892.0
33695,Julieta Medina,1172,92136,1896.0,2011-02-05,2000-01-01,1896.0
33696,Marilee Kingsberry,1590,92191,1246.0,2011-02-05,,1246.0
33697,Lonna Meek,1444,92194,1770.0,2011-02-05,2000-01-01,1770.0
33698,Iesha Gaskamp,967,92164,1481.0,2011-02-05,2000-01-01,1481.0
33699,Sherly Mccutchen,2121,92179,1413.0,2011-02-05,2000-01-01,1413.0
33700,Malinda Hemby,1542,92132,1529.0,2011-02-05,2000-01-01,1911.0
33701,Jarrod Nowacki,1055,92167,1347.0,2011-02-05,2000-01-01,1347.0
33702,Soo Goshorn,2161,92109,1971.0,2011-02-05,2000-01-01,1971.0
33703,Magan Courts,1527,92108,1294.0,2011-02-05,2000-01-01,1294.0
33704,Chantelle Eaker,359,92103,1705.0,2011-02-05,,1705.0
33705,Tenisha Merriam,2236,92149,1879.0,2011-02-05,2000-01-01,1879.0
33706,Lavinia Schoonmaker,1352,92108,1324.0,2011-02-05,2000-01-01,1324.0
33707,Chau Well,376,92111,1191.0,2011-02-05,2000-01-01,1191.0
33708,Carlie Casimir,301,92166,1244.0,2011-02-05,1980-09-06,1244.0
33709,Tawna Watanabe,2230,92102,1809.0,2011-02-05,2000-01-01,1809.0
33710,Chi Demery,389,92192,1622.0,2011-02-05,,1622.0
33711,Michaele Threlkeld,1685,92101,1470.0,2011-02-05,,1470.0
33712,Britni Friel,247,92195,1370.0,2011-02-05,,1370.0
33713,Jenny Magby,1099,92145,1427.0,2011-02-05,,1427.0
33714,Nelida Drinkwater,1772,92121,1708.0,2011-02-05,2000-01-01,1708.0
33715,Helga Walston,930,92121,1515.0,2011-02-05,1977-02-11,1515.0
33716,Mercedez Purdie,1667,92187,1206.0,2011-02-05,2000-01-01,1206.0
33717,Jerilyn Dunson,1100,92187,928.0,2011-02-05,2000-01-01,928.0
33718,Patty Perlman,1866,92114,1696.0,2011-02-05,1970-01-09,1696.0
33719,Leonila Gillispie,1397,92166,2021.0,2011-02-05,2000-01-01,2021.0
33720,Felecia Rains,759,92195,1655.0,2011-02-05,,
33721,Fran Cardinal,793,92106,1504.0,2011-02-05,,1504.0
33722,Latia Mckeighan,1342,92195,1205.0,2011-02-05,2000-01-01,1205.0
33723,Katherine Jelley,1212,92186,1238.0,2011-02-05,1900-01-01,1238.0
33724,Meghann Moorman,1651,92119,855.0,2011-02-05,1981-11-01,855.0
33725,Carey Rhines,295,92102,1771.0,2011-02-05,2000-01-01,1771.0
33726,Kesha Stackhouse,1247,92176,1396.0,2011-02-05,2000-01-01,1396.0
33727,Elenor Vince,650,92169,1435.0,2011-02-05,,1435.0
33728,Dione Jiminez,580,92135,1761.0,2011-02-05,2000-01-01,1761.0
33729,Kimbra Sorenson,1258,92107,1721.0,2011-02-05,2000-01-01,1721.0
33730,Roxanne Falgoust,1998,92177,1387.0,2011-02-05,2000-01-01,1387.0
33731,Dominique Graves,592,92139,1294.0,2011-02-05,2000-01-01,1294.0
33732,Moses Hadlock,1731,92147,1274.0,2011-02-05,,1274.0
33733,Maggie Balls,1529,92150,1587.0,2011-02-05,2000-01-01,1587.0
33734,Darron Spagnuolo,513,92119,1843.0,2011-02-06,2000-01-01,1843.0
33735,Tandy Ammann,2215,92153,1438.0,2011-02-06,1992-12-02,1438.0
33736,Gianna Kelleher,842,92196,1481.0,2011-02-06,2000-01-01,1481.0
33737,Wilmer Carlin,2435,92114,1627.0,2011-02-06,2000-01-01,1627.0
33738,Vanesa Lefort,2358,92160,1473.0,2011-02-06,2000-01-01,1473.0
33739,Elden Gillenwater,641,92129,925.0,2011-02-06,1900-01-01,925.0
33740,Nam Armendariz,1749,92196,1435.0,2011-02-06,2000-01-01,1435.0
33741,Morris Highsmith,1728,92166,1698.0,2011-02-06,,1698.0
33742,Corrin Mask,451,92103,1528.0,2011-02-06,2000-01-01,1528.0
33743,Sheryll Isenberg,2128,92115,896.0,2011-02-06,2000-01-01,896.0
33744,Margurite Talley,1573,92170,1501.0,2011-02-06,2000-01-01,1501.0
33745,Iesha Gaskamp,967,92164,1481.0,2011-02-06,2000-01-01,1481.0
33746,Dong Vong,597,92132,1383.0,2011-02-06,2000-01-01,1383.0
33747,Jennell Buchholtz,1095,92196,1744.0,2011-02-06,,1744.0
33748,King Nygard,1259,92139,1195.0,2011-02-06,,1195.0
33749,Catrice Tyree,340,92116,1364.0,2011-02-06,,1364.0
33750,Deon Noble,566,92176,1627.0,2011-02-06,1900-01-01,1627.0
33751,Selene Ellman,2059,92168,1722.0,2011-02-06,1972-08-10,1722.0
33752,Octavia Robins,1825,92165,1644.0,2011-02-06,1973-05-02,1644.0
33753,Rebekah Weatherly,1928,92138,943.0,2011-02-06,2000-01-01,943.0
33754,Doretta Pagaduan,601,92108,1638.0,2011-02-06,,1638.0
33755,Carey Rhines,295,92102,1771.0,2011-02-06,2000-01-01,1771.0
33756,Rosaline Ohlson,1976,92196,1515.0,2011-02-06,,1515.0
33757,Anamaria Tutt,89,92115,1666.0,2011-02-06,2000-01-01,1666.0
33758,Natosha Mccafferty,1770,92136,1721.0,2011-02-06,,1721.0
33759,Mertie Hoskins,1679,92107,1190.0,2011-02-06,,1190.0
33760,Merri Trees,1677,92135,1456.0,2011-02-06,,1456.0
33761,Marcellus Germany,1552,92159,1988.0,2011-02-06,2000-01-01,1988.0
33762,Tara Noll,2224,92162,1440.0,2011-02-06,1972-10-08,1440.0
33763,Angeles Bucholtz,91,92122,1353.0,2011-02-06,2000-01-01,1353.0
33764,Caren Knell,294,92175,1825.0,2011-02-06,2038-12-02,1825.0
33765,Evonne Waltz,750,92123,1752.0,2011-02-06,1996-10-11,1752.0
33766,Mandi Delao,1548,92172,1937.0,2011-02-06,2000-01-01,1937.0
33767,Bruna Spada,251,92116,1285.0,2011-02-06,2006-05-06,1285.0
33768,Ethelene Monaco,724,92109,1086.0,2011-02-06,2000-01-01,1086.0
33769,Candi Kammer,287,92179,1283.0,2011-02-06,2052-12-09,1283.0
33770,Margery Singleterry,1570,92167,1288.0,2011-02-06,2000-01-01,1288.0
33771,Deneen Volkert,557,92121,1260.0,2011-02-06,2000-01-01,1260.0
33772,Colene Goff,437,92163,1843.0,2011-02-06,,1843.0
33773,Marybeth Gula,1629,92109,1746.0,2011-02-06,2066-05-05,1746.0
33774,Josue Baden,1160,92112,1903.0,2011-02-06,1987-07-21,1903.0
33775,Raelene Freitas,1906,92129,1827.0,2011-02-06,2000-01-01,1827.0
33776,Carly Buitron,307,92161,2091.0,2011-02-06,2000-01-01,2091.0
33777,Keena Sanson,1232,92162,1603.0,2011-02-06,,1603.0
33778,Nannie Richey,1756,92132,1252.0,2011-02-06,2000-01-01,1252.0
33779,Sudie Galante,2183,92105,1208.0,2011-02-06,2057-05-08,1208.0
33780,Lynell Hermes,1496,92117,1745.0,2011-02-06,,1745.0
33781,Candance Dively,284,92164,1384.0,2011-02-06,,1384.0
33782,Olin Charleston,1839,92172,1543.0,2011-02-06,,1543.0
33783,Paulina Clouser,1868,92198,1095.0,2011-02-06,2000-01-01,1095.0
33784,Gregg Millsap,884,92107,1681.0,2011-02-06,2000-01-01,1681.0
33785,Monique Tonkin,1727,92184,1521.0,2011-02-06,,1521.0
33786,Thomas Baumeister,2266,92108,1580.0,2011-02-06,,1580.0
33787,Lettie Piano,1411,92134,1969.0,2011-02-06,,1969.0
33788,Latricia Bartholow,1343,92131,1464.0,2011-02-06,1969-09-05,1464.0
33789,Wendie Urman,2418,92123,1667.0,2011-02-06,2000-01-01,1667.0
33790,Millard Woodford,1704,92129,1066.0,2011-02-06,2000-01-01,1066.0
33791,Debbie Holley,530,92160,1753.0,2011-02-06,2000-01-01,1753.0
33792,Venessa Ishibashi,2360,92132,1172.0,2011-02-06,2000-01-01,1172.0
33793,Susie Weekly,2193,92103,1335.0,2011-02-06,1900-01-01,1335.0
33794,Candra Lerman,289,92199,1316.0,2011-02-06,2000-01-01,1316.0
33795,Carmelo Mckee,313,92120,1097.0,2011-02-06,1987-11-01,1097.0
33796,Adrien Schlagel,16,92170,1369.0,2011-02-06,2000-01-01,1369.0
33797,Shanon Gupta,2080,92116,1113.0,2011-02-06,,1113.0
33798,Dona Warnock,596,92166,917.0,2011-02-06,2000-01-01,917.0
33799,Ariel Ratley,137,92187,1869.0,2011-02-06,2000-01-01,1869.0
33800,Tereasa Pinzon,2243,92105,1981.0,2011-02-06,1973-10-24,1981.0
33801,Alona Cookingham,65,92145,1301.0,2011-02-06,2000-01-01,1626.0
33802,Corine Modzelewski,448,92103,1928.0,2011-02-06,2000-01-01,1928.0
33803,Johnna Carpino,1136,92174,1409.0,2011-02-06,2000-01-01,1409.0
33804,Germaine Ritzer,839,92158,1428.0,2011-02-06,,1428.0
33805,Assunta Stoval,158,92186,980.0,2011-02-06,,980.0
33806,Xiomara Blanks,2440,92165,1974.0,2011-02-06,,1974.0
33807,Wei Losh,2414,92182,1539.0,2011-02-06,2068-04-10,1539.0
33808,Roxana Godard,1996,92112,2007.0,2011-02-06,2000-01-01,2007.0
33809,Giuseppe Rodriquez,862,92124,2078.0,2011-02-06,1985-04-06,2078.0
33810,Kisha Macias,1267,92199,1342.0,2011-02-06,1977-03-12,1342.0
33811,Keturah Sheehan,1248,92190,1057.0,2011-02-06,,1057.0
33812,Mirella Milot,1714,92192,1473.0,2011-02-06,,1473.0
33813,Cheryle Gillies,384,92124,1474.0,2011-02-06,2057-04-02,1474.0
33814,Molly Steve,1725,92192,2035.0,2011-02-06,2000-01-01,2035.0
33815,Gloria Mings,872,92177,1814.0,2011-02-06,,1814.0
33816,Gerry Hitchman,841,92108,1874.0,2011-02-06,2000-01-01,1874.0
33817,Annett Pooley,116,92102,1584.0,2011-02-06,2000-01-01,1584.0
33818,Lesia Zwart,1405,92190,1878.0,2011-02-06,1980-03-12,1878.0
33819,Irene Mendoza,977,92166,1502.0,2011-02-06,2000-01-01,1502.0
33820,Tommy Rendell,2292,92159,1481.0,2011-02-06,1992-02-11,1481.0
33821,Margarette Neitzel,1564,92177,1351.0,2011-02-06,2000-01-01,1351.0
33822,Marvella Westling,1623,92107,1553.0,2011-02-06,2000-01-01,1941.0
33823,Kenyetta Mistretta,1244,92127,1489.0,2011-02-06,,1489.0
33824,Christian Arredondo,394,92121,1231.0,2011-02-06,,1231.0
33825,Shanda Wyche,2069,92105,1544.0,2011-02-06,,1544.0
33826,Ethelyn Joesph,725,92109,1743.0,2011-02-06,2000-01-01,1743.0
33827,Luisa Boyle,1483,92112,1032.0,2011-02-06,2000-01-01,1032.0
33828,Janeen Dollison,1029,92111,1561.0,2011-02-06,2000-01-01,1561.0
33829,Twila Alfieri,2337,92171,972.0,2011-02-06,2000-01-01,972.0
33830,Shiela Fremont,2131,92175,1436.0,2011-02-06,,1795.0
33831,Alethia Klick,42,92106,1857.0,2011-02-06,2068-04-06,1857.0
33832,Lynsey Juhl,1501,92166,1233.0,2011-02-06,2011-07-07,1233.0
33833,Merrilee Winegarden,1676,92162,1258.0,2011-02-06,2000-01-01,1258.0
33834,Leida Yap,1371,92124,1716.0,2011-02-06,,1716.0
33835,Bettye Avendano,206,92164,1976.0,2011-02-06,2000-01-01,1976.0
33836,Suk Gould,2186,92179,1531.0,2011-02-06,,1531.0
33837,Marietta Welcher,1585,92159,1540.0,2011-02-06,2000-01-01,1540.0
33838,Clemmie Lawrence,422,92111,1171.0,2011-02-06,,1171.0
33839,Nadine Defalco,1744,92104,1468.0,2011-02-07,,1468.0
33840,Nichelle Fergerson,1782,92105,1759.0,2011-02-07,2000-01-01,1759.0
33841,Marlin Medina,1607,92166,1636.0,2011-02-07,2000-01-01,1636.0
33842,Cristin Bunch,456,92179,1974.0,2011-02-07,2013-08-06,1974.0
33843,Deon Noble,566,92176,1627.0,2011-02-07,1900-01-01,1627.0
33844,Emil Oler,697,92106,1205.0,2011-02-07,,1205.0
33845,Lyman Deer,1492,92128,1616.0,2011-02-07,1970-03-11,1616.0
33846,Rosalind Reinbold,1975,92139,1322.0,2011-02-07,2000-01-01,1322.0
33847,Kiara Paquet,1250,92162,1266.0,2011-02-07,2055-05-08,1266.0
33848,Ellamae Wimmer,661,92153,1408.0,2011-02-07,2000-01-01,1408.0
33849,Berneice Power,196,92123,1756.0,2011-02-07,,1756.0
33850,Breanne Haught,242,92131,1416.0,2011-02-07,1979-05-09,1416.0
33851,Gennie Leick,831,92112,1384.0,2011-02-07,2000-01-01,1384.0
33852,Tonia Muniz,2298,92111,1512.0,2011-02-07,2000-01-01,1512.0
33853,Norberto Lamphere,1811,92163,1743.0,2011-02-07,1971-02-11,1743.0
33854,Lorriane Gloor,1456,92122,1482.0,2011-02-07,,1482.0
33855,Teodoro Menzel,2239,92160,1336.0,2011-02-07,2000-01-01,1336.0
33856,Genaro Tooker,827,92174,1275.0,2011-02-07,2064-04-03,1275.0
33857,Sonja Folks,2158,92163,1415.0,2011-02-07,,1415.0
33858,Justa Brumit,1176,92170,1185.0,2011-02-07,2000-01-01,1185.0
33859,Tinisha Winfrey,2281,92176,980.0,2011-02-07,2000-01-01,980.0
33860,Malcolm Casali,1540,92101,885.0,2011-02-07,1980-08-12,885.0
33861,Ryan Stahly,2021,92182,1212.0,2011-02-07,2000-01-01,1212.0
33862,Argelia Hieb,133,92190,1561.0,2011-02-07,2000-01-01,1561.0
33863,Latricia Bartholow,1343,92131,1464.0,2011-02-07,1969-09-05,1464.0
33864,Kathi Loggins,1213,92122,942.0,2011-02-07,2000-01-01,942.0
33865,Janeen Dollison,1029,92111,1561.0,2011-02-07,2000-01-01,1561.0
33866,Kimberely Stlouis,1253,92119,1974.0,2011-02-07,2000-01-01,1974.0
33867,Nobuko Mcenaney,1803,92177,1653.0,2011-02-07,2000-01-01,1653.0
33868,Jeanice Mote,1079,92184,1550.0,2011-02-07,2000-01-01,1550.0
33869,Magali Leveque,1521,92128,1523.0,2011-02-07,,1523.0
33870,Pamila Macky,1858,92198,1861.0,2011-02-07,2000-01-01,1861.0
33871,Claretta Carasco,409,92170,1544.0,2011-02-07,,1544.0
33872,Ardith Citizen,131,92122,1924.0,2011-02-07,2000-01-01,1924.0
33873,Tomeka Ehrhardt,2289,92111,1223.0,2011-02-07,2000-01-01,1223.0
33874,Malcolm Bankhead,1539,92126,1083.0,2011-02-07,1978-12-01,1083.0
33875,Katelynn Genao,1210,92187,1440.0,2011-02-07,1988-04-10,1440.0
33876,Odilia Crossley,1833,92109,1276.0,2011-02-07,1977-01-20,1276.0
33877,Zofia Bilodeau,2468,92124,1665.0,2011-02-07,,-249.75
33878,Joaquina Desiderio,1118,92123,1374.0,2011-02-07,,1374.0
33879,Tiny Whidbee,2282,92101,2018.0,2011-02-07,2000-01-01,2018.0
33880,Sonny Frenette,2159,92124,1200.0,2011-02-07,,1200.0
33881,Lashawna Janelle,1335,92119,1394.0,2011-02-07,,1394.0
33882,Josie Judon,1157,92137,1500.0,2011-02-07,2000-01-01,1500.0
33883,Thea Gettings,2259,92142,1574.0,2011-02-07,1900-01-01,1574.0
33884,Sina Lukasik,2148,92132,1904.0,2011-02-07,,1904.0
33885,Alba Resnick,31,92104,666.0,2011-02-07,1983-09-07,666.0
33886,Agatha Brindley,17,92179,1059.0,2011-02-07,1986-05-06,1059.0
33887,Aurora Stricklin,169,92150,1714.0,2011-02-07,,1714.0
33888,Irina Situ,979,92197,2158.0,2011-02-07,2062-08-10,2158.0
33889,Mercedez Ferranti,1666,92162,2229.0,2011-02-07,2056-01-08,2229.0
33890,Penelope Alarcon,1879,92169,1205.0,2011-02-07,2000-01-01,1205.0
33891,Shanon Shrewsbury,2081,92158,734.0,2011-02-07,2000-01-01,734.0
33892,Corie Grove,447,92128,1004.0,2011-02-07,2000-01-01,1255.0
33893,Rudy Stirling,2008,92136,1362.0,2011-02-07,2005-04-02,1362.0
33894,Jacqueline Lee,1006,92112,1238.0,2011-02-07,1976-11-09,1238.0
33895,Young Datta,2459,92191,836.0,2011-02-07,,836.0
33896,Krysten Lanman,1284,92138,1169.0,2011-02-07,,1169.0
